# Map of average order parameters calculated for bonds between atom types POPC-C2B-9 and POPC-C3B-10.
# Calculated with 'gorder v0.2.0-beta'.
@ xlabel x-dimension [nm]
@ ylabel y-dimension [nm]
@ zlabel order parameter ($S$)
@ zrange -0.5 1.0 0.25
$ type colorbar
$ colormap seismic_r
13.3000 6.7000 0.4278
13.3000 6.8000 0.4166
13.3000 6.9000 0.4302
13.3000 7.0000 0.4279
13.3000 7.1000 0.4243
13.3000 7.2000 0.4277
13.3000 7.3000 0.4205
13.3000 7.4000 0.4345
13.3000 7.5000 0.4326
13.3000 7.6000 0.4283
13.3000 7.7000 0.4284
13.3000 7.8000 0.4289
13.3000 7.9000 0.4247
13.3000 8.0000 0.4333
13.3000 8.1000 0.4244
13.3000 8.2000 0.4218
13.3000 8.3000 0.4204
13.3000 8.4000 0.4212
13.3000 8.5000 0.4264
13.3000 8.6000 0.4258
13.3000 8.7000 0.4170
13.3000 8.8000 0.4286
13.3000 8.9000 0.4262
13.3000 9.0000 0.4202
13.3000 9.1000 0.4300
13.3000 9.2000 0.4203
13.3000 9.3000 0.4271
13.3000 9.4000 0.4221
13.3000 9.5000 0.4214
13.3000 9.6000 0.4218
13.3000 9.7000 0.4192
13.3000 9.8000 0.4184
13.3000 9.9000 0.4218
13.3000 10.0000 0.4193
13.3000 10.1000 0.4231
13.3000 10.2000 0.4191
13.3000 10.3000 0.4225
13.3000 10.4000 0.4216
13.3000 10.5000 0.4187
13.3000 10.6000 0.4155
13.3000 10.7000 0.4157
13.3000 10.8000 0.4166
13.3000 10.9000 0.4161
13.3000 11.0000 0.4203
13.3000 11.1000 0.4141
13.3000 11.2000 0.4208
13.3000 11.3000 0.4104
13.3000 11.4000 0.4147
13.3000 11.5000 0.4153
13.3000 11.6000 0.4152
13.3000 11.7000 0.4115
13.3000 11.8000 0.4178
13.3000 11.9000 0.4201
13.3000 12.0000 0.4063
13.3000 12.1000 0.4181
13.3000 12.2000 0.4089
13.3000 12.3000 0.4140
13.3000 12.4000 0.4104
13.3000 12.5000 0.4083
13.3000 12.6000 0.4078
13.3000 12.7000 0.4109
13.3000 12.8000 0.4189
13.3000 12.9000 0.4075
13.3000 13.0000 0.4117
13.3000 13.1000 0.4085
13.3000 13.2000 0.4048
13.3000 13.3000 0.4154
13.3000 13.4000 0.4089
13.3000 13.5000 0.4090
13.3000 13.6000 0.4014
13.3000 13.7000 0.4008
13.3000 13.8000 0.3996
13.3000 13.9000 0.3938
13.3000 14.0000 0.4000
13.3000 14.1000 0.4024
13.3000 14.2000 0.4016
13.3000 14.3000 0.4112
13.3000 14.4000 0.4053
13.3000 14.5000 0.4093
13.3000 14.6000 0.4076
13.3000 14.7000 0.4118
13.3000 14.8000 0.4112
13.3000 14.9000 0.4065
13.3000 15.0000 0.4087
13.3000 15.1000 0.4022
13.4000 0.0000 0.3982
13.4000 0.1000 0.4152
13.4000 0.2000 0.3980
13.4000 0.3000 0.3976
13.4000 0.4000 0.4022
13.4000 0.5000 0.4070
13.4000 0.6000 0.3952
13.4000 0.7000 0.4054
13.4000 0.8000 0.4001
13.4000 0.9000 0.4031
13.4000 1.0000 0.3887
13.4000 1.1000 0.3992
13.4000 1.2000 0.4071
13.4000 1.3000 0.4144
13.4000 1.4000 0.4022
13.4000 1.5000 0.4049
13.4000 1.6000 0.4031
13.4000 1.7000 0.4026
13.4000 1.8000 0.4063
13.4000 1.9000 0.4025
13.4000 2.0000 0.4081
13.4000 2.1000 0.4117
13.4000 2.2000 0.4106
13.4000 2.3000 0.4099
13.4000 2.4000 0.4172
13.4000 2.5000 0.4129
13.4000 2.6000 0.4110
13.4000 2.7000 0.4117
13.4000 2.8000 0.4198
13.4000 2.9000 0.4131
13.4000 3.0000 0.4113
13.4000 3.1000 0.4032
13.4000 3.2000 0.4117
13.4000 3.3000 0.4084
13.4000 3.4000 0.4163
13.4000 3.5000 0.4277
13.4000 3.6000 0.4135
13.4000 3.7000 0.4219
13.4000 3.8000 0.4191
13.4000 3.9000 0.4090
13.4000 4.0000 0.4175
13.4000 4.1000 0.4206
13.4000 4.2000 0.4166
13.4000 4.3000 0.4182
13.4000 4.4000 0.4158
13.4000 4.5000 0.4265
13.4000 4.6000 0.4229
13.4000 4.7000 0.4125
13.4000 4.8000 0.4274
13.4000 4.9000 0.4186
13.4000 5.0000 0.4312
13.4000 5.1000 0.4256
13.4000 5.2000 0.4192
13.4000 5.3000 0.4259
13.4000 5.4000 0.4278
13.4000 5.5000 0.4340
13.4000 5.6000 0.4276
13.4000 5.7000 0.4301
13.4000 5.8000 0.4291
13.4000 5.9000 0.4328
13.4000 6.0000 0.4350
13.4000 6.1000 0.4211
13.4000 6.2000 0.4308
13.4000 6.3000 0.4269
13.4000 6.4000 0.4330
13.4000 6.5000 0.4217
13.4000 6.6000 0.4262
13.4000 6.7000 0.4323
13.4000 6.8000 0.4323
13.4000 6.9000 0.4218
13.4000 7.0000 0.4261
13.4000 7.1000 0.4308
13.4000 7.2000 0.4254
13.4000 7.3000 0.4239
13.4000 7.4000 0.4282
13.4000 7.5000 0.4300
13.4000 7.6000 0.4316
13.4000 7.7000 0.4228
13.4000 7.8000 0.4225
13.4000 7.9000 0.4247
13.4000 8.0000 0.4219
13.4000 8.1000 0.4320
13.4000 8.2000 0.4219
13.4000 8.3000 0.4328
13.4000 8.4000 0.4185
13.4000 8.5000 0.4213
13.4000 8.6000 0.4229
13.4000 8.7000 0.4251
13.4000 8.8000 0.4303
13.4000 8.9000 0.4257
13.4000 9.0000 0.4166
13.4000 9.1000 0.4267
13.4000 9.2000 0.4285
13.4000 9.3000 0.4261
13.4000 9.4000 0.4302
13.4000 9.5000 0.4238
13.4000 9.6000 0.4263
13.4000 9.7000 0.4212
13.4000 9.8000 0.4243
13.4000 9.9000 0.4219
13.4000 10.0000 0.4201
13.4000 10.1000 0.4218
13.4000 10.2000 0.4195
13.4000 10.3000 0.4242
13.4000 10.4000 0.4195
13.4000 10.5000 0.4120
13.4000 10.6000 0.4154
13.4000 10.7000 0.4259
13.4000 10.8000 0.4195
13.4000 10.9000 0.4130
13.4000 11.0000 0.4208
13.4000 11.1000 0.4145
13.4000 11.2000 0.4178
13.4000 11.3000 0.4057
13.4000 11.4000 0.4152
13.4000 11.5000 0.4133
13.4000 11.6000 0.4101
13.4000 11.7000 0.4127
13.4000 11.8000 0.4136
13.4000 11.9000 0.4032
13.4000 12.0000 0.4123
13.4000 12.1000 0.4227
13.4000 12.2000 0.4145
13.4000 12.3000 0.4140
13.4000 12.4000 0.4187
13.4000 12.5000 0.4110
13.4000 12.6000 0.4090
13.4000 12.7000 0.4094
13.4000 12.8000 0.4112
13.4000 12.9000 0.4142
13.4000 13.0000 0.4105
13.4000 13.1000 0.4044
13.4000 13.2000 0.4022
13.4000 13.3000 0.4162
13.4000 13.4000 0.4165
13.4000 13.5000 0.4085
13.4000 13.6000 0.4082
13.4000 13.7000 0.4129
13.4000 13.8000 0.4031
13.4000 13.9000 0.3971
13.4000 14.0000 0.4095
13.4000 14.1000 0.3955
13.4000 14.2000 0.3997
13.4000 14.3000 0.4077
13.4000 14.4000 0.4059
13.4000 14.5000 0.4234
13.4000 14.6000 0.4072
13.4000 14.7000 0.4046
13.4000 14.8000 0.4029
13.4000 14.9000 0.4261
13.4000 15.0000 0.4077
13.4000 15.1000 0.3883
13.5000 0.0000 0.3994
13.5000 0.1000 0.3906
13.5000 0.2000 0.4088
13.5000 0.3000 0.4121
13.5000 0.4000 0.4215
13.5000 0.5000 0.4084
13.5000 0.6000 0.4076
13.5000 0.7000 0.4129
13.5000 0.8000 0.4019
13.5000 0.9000 0.4053
13.5000 1.0000 0.4046
13.5000 1.1000 0.3972
13.5000 1.2000 0.4121
13.5000 1.3000 0.4072
13.5000 1.4000 0.4025
13.5000 1.5000 0.4062
13.5000 1.6000 0.4067
13.5000 1.7000 0.4071
13.5000 1.8000 0.4040
13.5000 1.9000 0.4060
13.5000 2.0000 0.4041
13.5000 2.1000 0.4113
13.5000 2.2000 0.4070
13.5000 2.3000 0.4078
13.5000 2.4000 0.4088
13.5000 2.5000 0.4113
13.5000 2.6000 0.4099
13.5000 2.7000 0.4165
13.5000 2.8000 0.4182
13.5000 2.9000 0.4160
13.5000 3.0000 0.4094
13.5000 3.1000 0.4212
13.5000 3.2000 0.4192
13.5000 3.3000 0.4122
13.5000 3.4000 0.4128
13.5000 3.5000 0.4114
13.5000 3.6000 0.4210
13.5000 3.7000 0.4115
13.5000 3.8000 0.4167
13.5000 3.9000 0.4231
13.5000 4.0000 0.4141
13.5000 4.1000 0.4225
13.5000 4.2000 0.4113
13.5000 4.3000 0.4177
13.5000 4.4000 0.4172
13.5000 4.5000 0.4228
13.5000 4.6000 0.4171
13.5000 4.7000 0.4219
13.5000 4.8000 0.4191
13.5000 4.9000 0.4168
13.5000 5.0000 0.4153
13.5000 5.1000 0.4180
13.5000 5.2000 0.4259
13.5000 5.3000 0.4217
13.5000 5.4000 0.4234
13.5000 5.5000 0.4196
13.5000 5.6000 0.4274
13.5000 5.7000 0.4270
13.5000 5.8000 0.4307
13.5000 5.9000 0.4282
13.5000 6.0000 0.4312
13.5000 6.1000 0.4209
13.5000 6.2000 0.4264
13.5000 6.3000 0.4271
13.5000 6.4000 0.4167
13.5000 6.5000 0.4290
13.5000 6.6000 0.4299
13.5000 6.7000 0.4330
13.5000 6.8000 0.4259
13.5000 6.9000 0.4277
13.5000 7.0000 0.4217
13.5000 7.1000 0.4262
13.5000 7.2000 0.4228
13.5000 7.3000 0.4289
13.5000 7.4000 0.4223
13.5000 7.5000 0.4290
13.5000 7.6000 0.4229
13.5000 7.7000 0.4204
13.5000 7.8000 0.4255
13.5000 7.9000 0.4172
13.5000 8.0000 0.4221
13.5000 8.1000 0.4299
13.5000 8.2000 0.4288
13.5000 8.3000 0.4221
13.5000 8.4000 0.4264
13.5000 8.5000 0.4295
13.5000 8.6000 0.4424
13.5000 8.7000 0.4244
13.5000 8.8000 0.4263
13.5000 8.9000 0.4263
13.5000 9.0000 0.4316
13.5000 9.1000 0.4302
13.5000 9.2000 0.4216
13.5000 9.3000 0.4169
13.5000 9.4000 0.4172
13.5000 9.5000 0.4273
13.5000 9.6000 0.4260
13.5000 9.7000 0.4252
13.5000 9.8000 0.4249
13.5000 9.9000 0.4226
13.5000 10.0000 0.4212
13.5000 10.1000 0.4230
13.5000 10.2000 0.4119
13.5000 10.3000 0.4183
13.5000 10.4000 0.4231
13.5000 10.5000 0.4167
13.5000 10.6000 0.4159
13.5000 10.7000 0.4207
13.5000 10.8000 0.4215
13.5000 10.9000 0.4142
13.5000 11.0000 0.4154
13.5000 11.1000 0.4131
13.5000 11.2000 0.4225
13.5000 11.3000 0.4161
13.5000 11.4000 0.4160
13.5000 11.5000 0.4162
13.5000 11.6000 0.4146
13.5000 11.7000 0.4030
13.5000 11.8000 0.4083
13.5000 11.9000 0.4178
13.5000 12.0000 0.4152
13.5000 12.1000 0.4049
13.5000 12.2000 0.4099
13.5000 12.3000 0.4128
13.5000 12.4000 0.4131
13.5000 12.5000 0.4174
13.5000 12.6000 0.4074
13.5000 12.7000 0.4107
13.5000 12.8000 0.4115
13.5000 12.9000 0.4171
13.5000 13.0000 0.4198
13.5000 13.1000 0.4107
13.5000 13.2000 0.4032
13.5000 13.3000 0.4144
13.5000 13.4000 0.4020
13.5000 13.5000 0.4087
13.5000 13.6000 0.4014
13.5000 13.7000 0.4071
13.5000 13.8000 0.4119
13.5000 13.9000 0.4095
13.5000 14.0000 0.3967
13.5000 14.1000 0.4092
13.5000 14.2000 0.4033
13.5000 14.3000 0.3976
13.5000 14.4000 0.4028
13.5000 14.5000 0.4069
13.5000 14.6000 0.4110
13.5000 14.7000 0.4009
13.5000 14.8000 0.4180
13.5000 14.9000 0.4146
13.5000 15.0000 0.3977
13.5000 15.1000 0.3931
13.6000 0.0000 0.3935
13.6000 0.1000 0.4181
13.6000 0.2000 0.3949
13.6000 0.3000 0.4062
13.6000 0.4000 0.4014
13.6000 0.5000 0.4064
13.6000 0.6000 0.4085
13.6000 0.7000 0.4001
13.6000 0.8000 0.4023
13.6000 0.9000 0.4057
13.6000 1.0000 0.4045
13.6000 1.1000 0.4067
13.6000 1.2000 0.4111
13.6000 1.3000 0.4105
13.6000 1.4000 0.3993
13.6000 1.5000 0.3935
13.6000 1.6000 0.4142
13.6000 1.7000 0.3982
13.6000 1.8000 0.4079
13.6000 1.9000 0.4055
13.6000 2.0000 0.4139
13.6000 2.1000 0.4005
13.6000 2.2000 0.4161
13.6000 2.3000 0.4070
13.6000 2.4000 0.4119
13.6000 2.5000 0.4153
13.6000 2.6000 0.4121
13.6000 2.7000 0.4171
13.6000 2.8000 0.4172
13.6000 2.9000 0.4220
13.6000 3.0000 0.4152
13.6000 3.1000 0.4141
13.6000 3.2000 0.4184
13.6000 3.3000 0.4168
13.6000 3.4000 0.4161
13.6000 3.5000 0.4134
13.6000 3.6000 0.4180
13.6000 3.7000 0.4041
13.6000 3.8000 0.4075
13.6000 3.9000 0.4135
13.6000 4.0000 0.4172
13.6000 4.1000 0.4175
13.6000 4.2000 0.4106
13.6000 4.3000 0.4210
13.6000 4.4000 0.4215
13.6000 4.5000 0.4134
13.6000 4.6000 0.4127
13.6000 4.7000 0.4152
13.6000 4.8000 0.4215
13.6000 4.9000 0.4244
13.6000 5.0000 0.4320
13.6000 5.1000 0.4208
13.6000 5.2000 0.4165
13.6000 5.3000 0.4184
13.6000 5.4000 0.4213
13.6000 5.5000 0.4126
13.6000 5.6000 0.4259
13.6000 5.7000 0.4243
13.6000 5.8000 0.4224
13.6000 5.9000 0.4237
13.6000 6.0000 0.4163
13.6000 6.1000 0.4257
13.6000 6.2000 0.4295
13.6000 6.3000 0.4230
13.6000 6.4000 0.4280
13.6000 6.5000 0.4311
13.6000 6.6000 0.4279
13.6000 6.7000 0.4219
13.6000 6.8000 0.4250
13.6000 6.9000 0.4292
13.6000 7.0000 0.4265
13.6000 7.1000 0.4233
13.6000 7.2000 0.4254
13.6000 7.3000 0.4197
13.6000 7.4000 0.4281
13.6000 7.5000 0.4350
13.6000 7.6000 0.4267
13.6000 7.7000 0.4325
13.6000 7.8000 0.4167
13.6000 7.9000 0.4200
13.6000 8.0000 0.4181
13.6000 8.1000 0.4212
13.6000 8.2000 0.4158
13.6000 8.3000 0.4204
13.6000 8.4000 0.4210
13.6000 8.5000 0.4301
13.6000 8.6000 0.4138
13.6000 8.7000 0.4269
13.6000 8.8000 0.4273
13.6000 8.9000 0.4240
13.6000 9.0000 0.4332
13.6000 9.1000 0.4223
13.6000 9.2000 0.4217
13.6000 9.3000 0.4208
13.6000 9.4000 0.4130
13.6000 9.5000 0.4242
13.6000 9.6000 0.4181
13.6000 9.7000 0.4162
13.6000 9.8000 0.4208
13.6000 9.9000 0.4194
13.6000 10.0000 0.4126
13.6000 10.1000 0.4124
13.6000 10.2000 0.4211
13.6000 10.3000 0.4165
13.6000 10.4000 0.4144
13.6000 10.5000 0.4179
13.6000 10.6000 0.4080
13.6000 10.7000 0.4164
13.6000 10.8000 0.4104
13.6000 10.9000 0.4230
13.6000 11.0000 0.4172
13.6000 11.1000 0.4182
13.6000 11.2000 0.4039
13.6000 11.3000 0.4103
13.6000 11.4000 0.4142
13.6000 11.5000 0.4050
13.6000 11.6000 0.4170
13.6000 11.7000 0.4150
13.6000 11.8000 0.4174
13.6000 11.9000 0.4164
13.6000 12.0000 0.4184
13.6000 12.1000 0.4138
13.6000 12.2000 0.4108
13.6000 12.3000 0.4075
13.6000 12.4000 0.4094
13.6000 12.5000 0.4087
13.6000 12.6000 0.4166
13.6000 12.7000 0.4252
13.6000 12.8000 0.4124
13.6000 12.9000 0.4117
13.6000 13.0000 0.4108
13.6000 13.1000 0.4059
13.6000 13.2000 0.4139
13.6000 13.3000 0.4088
13.6000 13.4000 0.4065
13.6000 13.5000 0.4103
13.6000 13.6000 0.3976
13.6000 13.7000 0.4157
13.6000 13.8000 0.3963
13.6000 13.9000 0.4082
13.6000 14.0000 0.4288
13.6000 14.1000 0.4072
13.6000 14.2000 0.4037
13.6000 14.3000 0.4102
13.6000 14.4000 0.4024
13.6000 14.5000 0.4230
13.6000 14.6000 0.4054
13.6000 14.7000 0.4005
13.6000 14.8000 0.4120
13.6000 14.9000 0.4012
13.6000 15.0000 0.4080
13.6000 15.1000 0.4049
13.7000 0.0000 0.3949
13.7000 0.1000 0.4085
13.7000 0.2000 0.4191
13.7000 0.3000 0.4075
13.7000 0.4000 0.4109
13.7000 0.5000 0.4090
13.7000 0.6000 0.4115
13.7000 0.7000 0.4084
13.7000 0.8000 0.4038
13.7000 0.9000 0.4082
13.7000 1.0000 0.4094
13.7000 1.1000 0.3981
13.7000 1.2000 0.4155
13.7000 1.3000 0.4084
13.7000 1.4000 0.4115
13.7000 1.5000 0.4048
13.7000 1.6000 0.3957
13.7000 1.7000 0.4099
13.7000 1.8000 0.4142
13.7000 1.9000 0.4163
13.7000 2.0000 0.4063
13.7000 2.1000 0.4050
13.7000 2.2000 0.4073
13.7000 2.3000 0.4092
13.7000 2.4000 0.4077
13.7000 2.5000 0.4101
13.7000 2.6000 0.4217
13.7000 2.7000 0.4246
13.7000 2.8000 0.4163
13.7000 2.9000 0.4119
13.7000 3.0000 0.4139
13.7000 3.1000 0.4137
13.7000 3.2000 0.4088
13.7000 3.3000 0.4207
13.7000 3.4000 0.4179
13.7000 3.5000 0.4099
13.7000 3.6000 0.4167
13.7000 3.7000 0.4141
13.7000 3.8000 0.4038
13.7000 3.9000 0.4174
13.7000 4.0000 0.4202
13.7000 4.1000 0.4209
13.7000 4.2000 0.4128
13.7000 4.3000 0.4164
13.7000 4.4000 0.4170
13.7000 4.5000 0.4159
13.7000 4.6000 0.4152
13.7000 4.7000 0.4209
13.7000 4.8000 0.4227
13.7000 4.9000 0.4096
13.7000 5.0000 0.4126
13.7000 5.1000 0.4177
13.7000 5.2000 0.4144
13.7000 5.3000 0.4224
13.7000 5.4000 0.4188
13.7000 5.5000 0.4242
13.7000 5.6000 0.4201
13.7000 5.7000 0.4232
13.7000 5.8000 0.4299
13.7000 5.9000 0.4179
13.7000 6.0000 0.4249
13.7000 6.1000 0.4250
13.7000 6.2000 0.4229
13.7000 6.3000 0.4246
13.7000 6.4000 0.4235
13.7000 6.5000 0.4253
13.7000 6.6000 0.4253
13.7000 6.7000 0.4258
13.7000 6.8000 0.4242
13.7000 6.9000 0.4189
13.7000 7.0000 0.4227
13.7000 7.1000 0.4206
13.7000 7.2000 0.4188
13.7000 7.3000 0.4257
13.7000 7.4000 0.4273
13.7000 7.5000 0.4262
13.7000 7.6000 0.4229
13.7000 7.7000 0.4227
13.7000 7.8000 0.4298
13.7000 7.9000 0.4294
13.7000 8.0000 0.4152
13.7000 8.1000 0.4179
13.7000 8.2000 0.4349
13.7000 8.3000 0.4239
13.7000 8.4000 0.4175
13.7000 8.5000 0.4216
13.7000 8.6000 0.4229
13.7000 8.7000 0.4236
13.7000 8.8000 0.4292
13.7000 8.9000 0.4204
13.7000 9.0000 0.4207
13.7000 9.1000 0.4210
13.7000 9.2000 0.4222
13.7000 9.3000 0.4241
13.7000 9.4000 0.4224
13.7000 9.5000 0.4214
13.7000 9.6000 0.4161
13.7000 9.7000 0.4158
13.7000 9.8000 0.4216
13.7000 9.9000 0.4184
13.7000 10.0000 0.4221
13.7000 10.1000 0.4132
13.7000 10.2000 0.4205
13.7000 10.3000 0.4142
13.7000 10.4000 0.4134
13.7000 10.5000 0.4143
13.7000 10.6000 0.4159
13.7000 10.7000 0.4165
13.7000 10.8000 0.4180
13.7000 10.9000 0.4247
13.7000 11.0000 0.4148
13.7000 11.1000 0.4112
13.7000 11.2000 0.4178
13.7000 11.3000 0.4184
13.7000 11.4000 0.4175
13.7000 11.5000 0.4112
13.7000 11.6000 0.4091
13.7000 11.7000 0.4100
13.7000 11.8000 0.4140
13.7000 11.9000 0.4104
13.7000 12.0000 0.4123
13.7000 12.1000 0.4109
13.7000 12.2000 0.4160
13.7000 12.3000 0.4178
13.7000 12.4000 0.4041
13.7000 12.5000 0.4121
13.7000 12.6000 0.4181
13.7000 12.7000 0.4121
13.7000 12.8000 0.4189
13.7000 12.9000 0.4134
13.7000 13.0000 0.4144
13.7000 13.1000 0.4083
13.7000 13.2000 0.4009
13.7000 13.3000 0.4022
13.7000 13.4000 0.4045
13.7000 13.5000 0.4047
13.7000 13.6000 0.4073
13.7000 13.7000 0.4041
13.7000 13.8000 0.3961
13.7000 13.9000 0.4049
13.7000 14.0000 0.4040
13.7000 14.1000 0.3994
13.7000 14.2000 0.4083
13.7000 14.3000 0.4122
13.7000 14.4000 0.4018
13.7000 14.5000 0.3976
13.7000 14.6000 0.4038
13.7000 14.7000 0.4023
13.7000 14.8000 0.4071
13.7000 14.9000 0.4012
13.7000 15.0000 0.4134
13.7000 15.1000 0.3877
13.8000 0.0000 0.3921
13.8000 0.1000 0.4088
13.8000 0.2000 0.4016
13.8000 0.3000 0.4058
13.8000 0.4000 0.4033
13.8000 0.5000 0.4131
13.8000 0.6000 0.3997
13.8000 0.7000 0.4046
13.8000 0.8000 0.4111
13.8000 0.9000 0.4125
13.8000 1.0000 0.4084
13.8000 1.1000 0.4070
13.8000 1.2000 0.3984
13.8000 1.3000 0.3973
13.8000 1.4000 0.4136
13.8000 1.5000 0.3983
13.8000 1.6000 0.4114
13.8000 1.7000 0.4013
13.8000 1.8000 0.4048
13.8000 1.9000 0.4015
13.8000 2.0000 0.4096
13.8000 2.1000 0.3962
13.8000 2.2000 0.4071
13.8000 2.3000 0.4088
13.8000 2.4000 0.4027
13.8000 2.5000 0.4100
13.8000 2.6000 0.4071
13.8000 2.7000 0.4090
13.8000 2.8000 0.4135
13.8000 2.9000 0.4212
13.8000 3.0000 0.4143
13.8000 3.1000 0.4213
13.8000 3.2000 0.4183
13.8000 3.3000 0.4122
13.8000 3.4000 0.4150
13.8000 3.5000 0.4181
13.8000 3.6000 0.4174
13.8000 3.7000 0.4207
13.8000 3.8000 0.4126
13.8000 3.9000 0.4124
13.8000 4.0000 0.4176
13.8000 4.1000 0.4138
13.8000 4.2000 0.4110
13.8000 4.3000 0.4174
13.8000 4.4000 0.4205
13.8000 4.5000 0.4133
13.8000 4.6000 0.4187
13.8000 4.7000 0.4149
13.8000 4.8000 0.4162
13.8000 4.9000 0.4139
13.8000 5.0000 0.4160
13.8000 5.1000 0.4114
13.8000 5.2000 0.4214
13.8000 5.3000 0.4186
13.8000 5.4000 0.4259
13.8000 5.5000 0.4230
13.8000 5.6000 0.4270
13.8000 5.7000 0.4213
13.8000 5.8000 0.4244
13.8000 5.9000 0.4236
13.8000 6.0000 0.4229
13.8000 6.1000 0.4172
13.8000 6.2000 0.4205
13.8000 6.3000 0.4219
13.8000 6.4000 0.4198
13.8000 6.5000 0.4139
13.8000 6.6000 0.4277
13.8000 6.7000 0.4190
13.8000 6.8000 0.4263
13.8000 6.9000 0.4277
13.8000 7.0000 0.4278
13.8000 7.1000 0.4094
13.8000 7.2000 0.4263
13.8000 7.3000 0.4259
13.8000 7.4000 0.4279
13.8000 7.5000 0.4265
13.8000 7.6000 0.4214
13.8000 7.7000 0.4215
13.8000 7.8000 0.4221
13.8000 7.9000 0.4205
13.8000 8.0000 0.4186
13.8000 8.1000 0.4233
13.8000 8.2000 0.4193
13.8000 8.3000 0.4230
13.8000 8.4000 0.4177
13.8000 8.5000 0.4179
13.8000 8.6000 0.4242
13.8000 8.7000 0.4207
13.8000 8.8000 0.4188
13.8000 8.9000 0.4218
13.8000 9.0000 0.4227
13.8000 9.1000 0.4225
13.8000 9.2000 0.4215
13.8000 9.3000 0.4176
13.8000 9.4000 0.4192
13.8000 9.5000 0.4121
13.8000 9.6000 0.4176
13.8000 9.7000 0.4100
13.8000 9.8000 0.4123
13.8000 9.9000 0.4144
13.8000 10.0000 0.4155
13.8000 10.1000 0.4161
13.8000 10.2000 0.4176
13.8000 10.3000 0.4140
13.8000 10.4000 0.4119
13.8000 10.5000 0.4205
13.8000 10.6000 0.4180
13.8000 10.7000 0.4175
13.8000 10.8000 0.4187
13.8000 10.9000 0.4185
13.8000 11.0000 0.4115
13.8000 11.1000 0.4125
13.8000 11.2000 0.4161
13.8000 11.3000 0.4109
13.8000 11.4000 0.4158
13.8000 11.5000 0.4162
13.8000 11.6000 0.4101
13.8000 11.7000 0.4186
13.8000 11.8000 0.4139
13.8000 11.9000 0.4147
13.8000 12.0000 0.4119
13.8000 12.1000 0.4149
13.8000 12.2000 0.4150
13.8000 12.3000 0.4114
13.8000 12.4000 0.4138
13.8000 12.5000 0.4058
13.8000 12.6000 0.4120
13.8000 12.7000 0.4104
13.8000 12.8000 0.4131
13.8000 12.9000 0.4100
13.8000 13.0000 0.4122
13.8000 13.1000 0.4070
13.8000 13.2000 0.4059
13.8000 13.3000 0.3987
13.8000 13.4000 0.4073
13.8000 13.5000 0.4020
13.8000 13.6000 0.4082
13.8000 13.7000 0.4057
13.8000 13.8000 0.3961
13.8000 13.9000 0.3901
13.8000 14.0000 0.4183
13.8000 14.1000 0.4139
13.8000 14.2000 0.3937
13.8000 14.3000 0.4098
13.8000 14.4000 0.3977
13.8000 14.5000 0.4129
13.8000 14.6000 0.4257
13.8000 14.7000 0.4279
13.8000 14.8000 0.4035
13.8000 14.9000 0.3967
13.8000 15.0000 0.4054
13.8000 15.1000 0.4026
13.9000 0.0000 0.3980
13.9000 0.1000 0.3961
13.9000 0.2000 0.4136
13.9000 0.3000 0.4177
13.9000 0.4000 0.4109
13.9000 0.5000 0.3973
13.9000 0.6000 0.3985
13.9000 0.7000 0.4052
13.9000 0.8000 0.4005
13.9000 0.9000 0.4012
13.9000 1.0000 0.4033
13.9000 1.1000 0.4011
13.9000 1.2000 0.4022
13.9000 1.3000 0.4075
13.9000 1.4000 0.4088
13.9000 1.5000 0.4059
13.9000 1.6000 0.3988
13.9000 1.7000 0.3991
13.9000 1.8000 0.4015
13.9000 1.9000 0.4127
13.9000 2.0000 0.4069
13.9000 2.1000 0.4055
13.9000 2.2000 0.3973
13.9000 2.3000 0.4004
13.9000 2.4000 0.4115
13.9000 2.5000 0.4111
13.9000 2.6000 0.4141
13.9000 2.7000 0.4137
13.9000 2.8000 0.4109
13.9000 2.9000 0.4068
13.9000 3.0000 0.4187
13.9000 3.1000 0.4019
13.9000 3.2000 0.4197
13.9000 3.3000 0.4135
13.9000 3.4000 0.4085
13.9000 3.5000 0.4113
13.9000 3.6000 0.4239
13.9000 3.7000 0.4094
13.9000 3.8000 0.4191
13.9000 3.9000 0.4177
13.9000 4.0000 0.4115
13.9000 4.1000 0.4163
13.9000 4.2000 0.4163
13.9000 4.3000 0.4113
13.9000 4.4000 0.4129
13.9000 4.5000 0.4115
13.9000 4.6000 0.4132
13.9000 4.7000 0.4112
13.9000 4.8000 0.4218
13.9000 4.9000 0.4113
13.9000 5.0000 0.4233
13.9000 5.1000 0.4183
13.9000 5.2000 0.4213
13.9000 5.3000 0.4212
13.9000 5.4000 0.4250
13.9000 5.5000 0.4178
13.9000 5.6000 0.4206
13.9000 5.7000 0.4244
13.9000 5.8000 0.4195
13.9000 5.9000 0.4233
13.9000 6.0000 0.4293
13.9000 6.1000 0.4267
13.9000 6.2000 0.4242
13.9000 6.3000 0.4205
13.9000 6.4000 0.4098
13.9000 6.5000 0.4173
13.9000 6.6000 0.4219
13.9000 6.7000 0.4251
13.9000 6.8000 0.4250
13.9000 6.9000 0.4204
13.9000 7.0000 0.4189
13.9000 7.1000 0.4212
13.9000 7.2000 0.4188
13.9000 7.3000 0.4204
13.9000 7.4000 0.4233
13.9000 7.5000 0.4206
13.9000 7.6000 0.4246
13.9000 7.7000 0.4216
